"Payment_Behaviour","Outstanding_Debt","Amount_invested_monthly","Num_of_Delayed_Payment","Interest_Rate","Total_EMI_per_month","Payment_of_Min_Amount","Monthly_Balance","Num_Bank_Accounts","Num_Credit_Inquiries","Annual_Income","Num_of_Loan","Num_Credit_Card","Changed_Credit_Limit","Age","Monthly_Inhand_Salary","Credit_Utilization_Ratio","Credit_Score","Credit_History_Age","Delay_from_due_date"
"High_spent_Medium_value_payments",1154.46,129.181272789427,8,11,0,"No",1162.42139387724,4,3,123732.32,0,3,11.92,43,10416.0266666667,36.6415918434576,"Standard",331,15
"High_spent_Medium_value_payments",1154.46,96.7029729721699,8,11,0,"No",1184.8996936945,4,3,123732.32,0,3,11.92,43,10416.0266666667,31.2419277384137,"Standard",332,15
"High_spent_Medium_value_payments",1154.46,170.851493505889,8,11,0,"No",1120.75117316078,4,3,123732.32,0,3,11.92,43,10416.0266666667,31.1147659928633,"Standard",333,18
"High_spent_Medium_value_payments",1154.46,589.827939908236,8,11,0,"No",731.77472675843,4,3,123732.32,0,3,11.92,43,10416.0266666667,26.2681060112329,"Standard",334,15
"Low_spent_Small_value_payments",2431.64,71.9105158005904,13,7,57.3511651889405,"Yes",273.373540135848,6,6,17251.38,7,3,15.06,37,1654.615,29.419721825574,"Standard",136,8
"Low_spent_Small_value_payments",2431.64,26.5986739848049,15,7,57.3511651889405,"NM",321.511660826255,6,6,17251.38,7,3,15.06,37,1654.615,37.2259443913206,"Standard",137,8
"Low_spent_Small_value_payments",2431.64,132.443901024744,12,7,57.3511651889405,"Yes",245.666433786316,6,6,17251.38,7,3,15.06,37,1654.615,27.5955990641653,"Standard",138,5
"Low_spent_Small_value_payments",2431.64,169.302660100715,15,7,57.3511651889405,"Yes",228.807674710344,6,6,17251.38,7,3,15.06,37,1654.615,28.122693015646,"Standard",139,10
"Low_spent_Small_value_payments",2431.64,71.9105158005904,15,7,57.3511651889405,"Yes",296.199819010469,6,10,17251.38,7,3,15.06,37,1654.615,33.9148653895071,"Standard",140,8
"Low_spent_Small_value_payments",2431.64,54.0766831362094,15,7,57.3511651889405,"Yes",334.03365167485,6,10,17251.38,7,3,15.06,37,1654.615,32.7058175068067,"Standard",141,5
"Low_spent_Small_value_payments",2431.64,93.2842049409965,15,7,57.3511651889405,"Yes",304.826129870063,6,10,17251.38,7,3,15.06,37,1654.615,31.3066097678696,"Standard",142,8
"Low_spent_Small_value_payments",2431.64,23.4726047259949,15,7,57.3511651889405,"Yes",324.637730085065,6,10,17251.38,7,3,15.06,37,1654.615,32.9448442118438,"Standard",142,3
"High_spent_Medium_value_payments",125.25,121.40837593388,19,6,95.8007129241996,"No",386.043327808587,8,4,36822.29,4,7,5.79,23,3132.52416666667,26.6128717845352,"Standard",297,14
"High_spent_Medium_value_payments",125.25,259.790804488935,19,6,95.8007129241996,"No",227.660899253532,8,4,36822.29,4,7,5.79,23,3132.52416666667,23.3367445059785,"Standard",297,14
"High_spent_Medium_value_payments",125.25,132.944099646666,17,6,95.8007129241996,"No",354.507604095801,8,5,36822.29,4,7,5.79,23,3132.52416666667,29.248441814802,"Standard",298,14
"High_spent_Medium_value_payments",125.25,73.9325393398715,19,6,95.8007129241996,"No",383.519164402596,8,5,36822.29,4,7,5.79,23,3132.52416666667,35.0803304925964,"Good",299,14
"High_spent_Medium_value_payments",125.25,114.482436427612,19,6,95.8007129241996,"No",352.969267314855,8,5,36822.29,4,7,5.79,23,3132.52416666667,28.3106512044406,"Good",300,14
"High_spent_Medium_value_payments",125.25,38.1140546574495,18,6,95.8007129241996,"No",429.337649085018,8,5,36822.29,4,7,5.79,23,3132.52416666667,39.6498017314776,"Good",301,16
"High_spent_Medium_value_payments",125.25,41.5298132410376,20,6,95.8007129241996,"No",425.92189050143,8,5,36822.29,4,7,5.79,23,3132.52416666667,34.6383371856693,"Good",302,14
"High_spent_Medium_value_payments",125.25,251.983411414341,19,6,95.8007129241996,"No",245.468292328126,8,5,36822.29,4,7,5.79,23,3132.52416666667,39.0565858636677,"Good",303,15
"High_spent_Large_value_payments",997.28,107.065652517136,19,17,0,"Yes",829.603597482864,5,1,80108.31,0,3,14.22,25,6866.6925,38.7326764552261,"Standard",211,25
"High_spent_Large_value_payments",997.28,52.1898102403187,19,17,0,"Yes",874.479439759681,5,1,80108.31,0,3,14.22,25,6866.6925,26.173144646816,"Standard",212,28
"High_spent_Large_value_payments",997.28,549.099291074552,16,17,0,"Yes",407.569958925448,5,1,80108.31,0,3,14.22,25,6866.6925,26.7285731214985,"Standard",213,25
"High_spent_Large_value_payments",997.28,123.188523141758,21,17,0,"Yes",803.480726858242,5,1,80108.31,0,3,14.22,25,6866.6925,39.9146367451168,"Standard",214,20
"High_spent_Large_value_payments",997.28,341.376877188349,19,17,0,"Yes",625.292372811651,5,1,80108.31,0,3,14.22,25,6866.6925,32.94802192136,"Standard",215,25
"High_spent_Large_value_payments",997.28,228.09645909171,19,17,0,"Yes",708.57279090829,5,1,80108.31,0,3,14.22,25,6866.6925,32.4042413670269,"Standard",216,25
"High_spent_Large_value_payments",997.28,127.265016414876,19,17,0,"Yes",799.404233585125,5,4,80108.31,0,3,14.22,25,6866.6925,39.3628814875265,"Standard",217,25
"High_spent_Large_value_payments",997.28,127.886288963452,19,17,0,"Yes",808.782961036548,5,4,80108.31,0,3,14.22,25,6866.6925,28.1232783344646,"Standard",218,25
"Low_spent_Medium_value_payments",3042.36,405.149363619614,18,20,485.750430987038,"Yes",177.760353920494,10,11,69977.6,9,7,6.81,20,5978.46666666667,37.2171992978333,"Standard",152,49
"Low_spent_Medium_value_payments",3042.36,470.837204280824,18,20,485.750430987038,"Yes",177.760353920494,10,11,69977.6,9,7,6.81,20,5978.46666666667,30.4678363248216,"Poor",153,49
"Low_spent_Medium_value_payments",3042.36,177.905593244569,18,20,485.750430987038,"Yes",214.190642435061,10,11,69977.6,9,7,6.81,20,5978.46666666667,35.6071056353549,"Standard",154,49
"Low_spent_Medium_value_payments",3042.36,250.766170273701,18,20,485.750430987038,"Yes",141.330065405928,10,11,69977.6,9,7,6.81,20,5978.46666666667,23.8417688289219,"Poor",154,49
"Low_spent_Medium_value_payments",3042.36,122.731069757668,18,20,485.750430987038,"Yes",229.365165921961,10,11,69977.6,9,7,6.81,20,5978.46666666667,26.2046795127063,"Poor",156,49
"Low_spent_Medium_value_payments",3042.36,332.21004241262,20,20,485.750430987038,"NM",59.8861932670088,10,11,69977.6,9,7,6.81,20,5978.46666666667,28.1306948442976,"Poor",156,54
"Low_spent_Medium_value_payments",3042.36,545.675942673947,19,20,485.750430987038,"Yes",177.760353920494,10,11,69977.6,9,7,6.81,20,5978.46666666667,30.3512720096792,"Standard",158,49
"Low_spent_Medium_value_payments",3042.36,510.014763193127,18,20,485.750430987038,"NM",177.760353920494,10,11,69977.6,9,7,6.81,20,5978.46666666667,36.2511109481633,"Standard",158,49
"Low_spent_Medium_value_payments",1746.9,88.0712667383342,17,29,291.782760342153,"Yes",515.083306252846,9,9,78988.48,7,5,15.27,16,6449.37333333333,34.7050051808117,"Poor",121,27
"Low_spent_Medium_value_payments",1746.9,419.575712023943,17,29,291.782760342153,"Yes",193.578860967238,9,9,78988.48,7,5,15.27,16,6449.37333333333,35.1549357034315,"Poor",122,27
"Low_spent_Medium_value_payments",1746.9,295.605049066914,17,29,291.782760342153,"Yes",327.549523924267,9,9,78988.48,7,5,15.27,16,6449.37333333333,28.3896716284567,"Poor",123,27
"Low_spent_Medium_value_payments",1746.9,178.153152127304,17,29,291.782760342153,"Yes",455.001420863876,9,9,78988.48,7,5,15.27,16,6449.37333333333,39.6470775760066,"Standard",124,27
"Low_spent_Medium_value_payments",1746.9,295.605049066914,17,29,291.782760342153,"Yes",75.1963482215616,9,9,78988.48,7,5,15.27,16,6449.37333333333,37.4791934446019,"Poor",125,27
"Low_spent_Medium_value_payments",1746.9,399.248583602116,15,29,291.782760342153,"Yes",233.905989389065,9,9,78988.48,7,5,15.27,16,6449.37333333333,32.4955482992924,"Poor",126,27
"Low_spent_Medium_value_payments",1746.9,456.369464491827,17,29,291.782760342153,"NM",176.785108499353,9,9,78988.48,7,5,15.27,16,6449.37333333333,38.1635711038692,"Poor",127,22
"Low_spent_Medium_value_payments",1746.9,162.081601415042,17,29,291.782760342153,"Yes",431.072971576139,9,9,78988.48,7,5,15.27,16,6449.37333333333,28.9554380832783,"Poor",128,27
"High_spent_Large_value_payments",1936.79,425.103822194709,21,31,102.283397543843,"Yes",127.802446928115,8,8,41746.76,3,5,9.81,45,3651.89666666667,37.7052607609566,"Poor",229,62
"High_spent_Large_value_payments",1936.79,31.560009656843,22,31,102.283397543843,"Yes",471.346259465981,8,8,41746.76,3,5,9.81,45,3651.89666666667,30.089952399504,"Standard",230,62
"High_spent_Large_value_payments",1936.79,150.747271041192,20,31,102.283397543843,"Yes",362.158998081632,8,8,41746.76,3,5,9.81,45,3651.89666666667,24.0385830290638,"Standard",231,62
"High_spent_Large_value_payments",1936.79,134.422470041837,21,31,102.283397543843,"Yes",398.483799080987,8,11,41746.76,3,5,9.81,45,3651.89666666667,37.5817865840933,"Poor",232,62
"High_spent_Large_value_payments",1936.79,42.7918709709136,18,31,102.283397543843,"Yes",460.11439815191,8,11,41746.76,3,5,9.81,45,3651.89666666667,30.2526854167817,"Standard",233,62
"High_spent_Large_value_payments",1936.79,199.127605728902,21,31,102.283397543843,"Yes",323.778663393921,8,11,41746.76,3,5,9.81,45,3651.89666666667,32.1596104727367,"Poor",234,67
"High_spent_Large_value_payments",1936.79,143.606200251527,23,31,102.283397543843,"Yes",409.300068871297,8,11,41746.76,3,5,9.81,45,3651.89666666667,23.1789381036694,"Poor",235,59
"High_spent_Large_value_payments",1936.79,85.9968689382942,21,31,102.283397543843,"Yes",416.90940018453,8,11,41746.76,3,5,9.81,45,3651.89666666667,32.9455347894588,"Poor",235,62
"Low_spent_Small_value_payments",4834.59,69.7824033287439,21,20,78.4182715518829,"NM",287.712658452707,10,12,19981.6,7,8,23.58,22,1459.13333333333,38.1655455282436,"Standard",122,54
"Low_spent_Small_value_payments",4834.59,35.9216678157677,21,20,78.4182715518829,"Yes",291.573393965683,10,12,19981.6,7,8,23.58,22,1459.13333333333,29.0446382169811,"Poor",123,54
"Low_spent_Small_value_payments",4834.59,69.6256035837082,21,20,78.4182715518829,"Yes",236.999117118691,10,12,19981.6,7,8,23.58,22,1459.13333333333,26.7842800953538,"Poor",123,54
"Low_spent_Small_value_payments",4834.59,69.4688038386726,21,20,78.4182715518829,"Yes",278.026257942778,10,12,19981.6,7,8,23.58,22,1459.13333333333,35.0501388122671,"Poor",125,54
"Low_spent_Small_value_payments",4834.59,69.6256035837082,21,20,78.4182715518829,"Yes",239.432079307857,10,12,19981.6,7,8,23.58,22,1459.13333333333,34.3134759945388,"Poor",126,54
"Low_spent_Small_value_payments",4834.59,42.4353362039956,19,20,78.4182715518829,"NM",285.059725577455,10,12,19981.6,7,8,23.58,22,1459.13333333333,38.9777451969599,"Standard",127,54
"Low_spent_Small_value_payments",4834.59,130.835196949868,23,20,78.4182715518829,"Yes",206.659864831583,10,12,19981.6,7,8,23.58,22,1459.13333333333,32.4189251422279,"Poor",128,54
"Low_spent_Small_value_payments",4834.59,171.639827319102,21,20,78.4182715518829,"Yes",185.855234462349,10,12,19981.6,7,8,23.58,22,1459.13333333333,30.8132951017576,"Poor",129,54
"High_spent_Medium_value_payments",1219.39,77.2660255953201,20,18,214.81346320111,"Yes",541.59851120357,7,2,73737.36,4,3,13.92,19,5936.78,34.5007321406547,"Standard",373,20
"High_spent_Medium_value_payments",1219.39,113.162405015107,20,18,214.81346320111,"Yes",515.702131783783,7,2,73737.36,4,3,13.92,19,5936.78,35.7261306876056,"Standard",374,20
"High_spent_Medium_value_payments",1219.39,321.142667758363,17,18,214.81346320111,"Yes",337.721869040527,7,2,73737.36,4,3,13.92,19,5936.78,37.9726547797455,"Standard",375,20
"High_spent_Medium_value_payments",1219.39,153.87446150766,17,18,214.81346320111,"Yes",474.99007529123,7,2,73737.36,4,3,13.92,19,5936.78,34.8130108392629,"Standard",376,20
"High_spent_Medium_value_payments",1219.39,424.058411157264,20,18,214.81346320111,"Yes",244.806125641626,7,2,73737.36,4,3,13.92,19,5936.78,33.0159280995649,"Standard",377,15
"High_spent_Medium_value_payments",1219.39,188.574332436148,20,18,214.81346320111,"Yes",440.290204362742,7,2,73737.36,4,3,13.92,19,5936.78,26.389623845127,"Standard",378,20
"High_spent_Medium_value_payments",1219.39,245.067974650273,20,18,214.81346320111,"Yes",413.796562148618,7,2,73737.36,4,3,13.92,19,5936.78,26.7289581540897,"Standard",379,20
"High_spent_Medium_value_payments",1219.39,428.455999329414,17,18,214.81346320111,"Yes",220.408537469476,7,2,73737.36,4,3,13.92,19,5936.78,37.8447212882323,"Standard",380,20
"High_spent_Large_value_payments",325.93,185.327295201892,5,8,211.184390337382,"No",569.04214779406,5,4,88362.46,3,2,11.01,34,7255.53833333333,26.643505517945,"Good",369,17
"High_spent_Large_value_payments",325.93,472.775427535731,10,8,211.184390337382,"No",321.594015460221,5,4,88362.46,3,2,11.01,34,7255.53833333333,36.5905132010968,"Good",369,15
"High_spent_Large_value_payments",325.93,187.569879655204,8,8,211.184390337382,"No",586.799563340748,5,4,88362.46,3,2,11.01,34,7255.53833333333,26.8657994344719,"Standard",370,17
"High_spent_Large_value_payments",325.93,283.381232815415,8,8,211.184390337382,"No",480.988210180536,5,4,88362.46,3,2,11.01,34,7255.53833333333,31.5286769015279,"Good",371,15
"High_spent_Large_value_payments",325.93,214.610109814988,8,8,211.184390337382,"NM",40.6643040877209,5,6,88362.46,3,2,11.01,34,7255.53833333333,30.3004209796134,"Good",372,15
"High_spent_Large_value_payments",325.93,214.610109814988,6,8,211.184390337382,"No",579.759333180964,5,6,88362.46,3,2,11.01,34,7255.53833333333,38.4196334754172,"Good",373,15
"High_spent_Large_value_payments",325.93,354.459157747772,6,8,211.184390337382,"No",419.910285248179,5,6,88362.46,3,2,11.01,34,7255.53833333333,22.7838451950197,"Good",373,15
"High_spent_Large_value_payments",325.93,80.0713463597954,7,8,211.184390337382,"No",674.298096636156,5,6,88362.46,3,2,11.01,34,7255.53833333333,36.5389630081506,"Good",375,15
"High_spent_Medium_value_payments",191.09,227.61874153833,10,4,0,"NM",1023.88625846167,5,4,118248.6,0,1,3.69,45,10115.05,29.1495301460508,"Good",205,13
"High_spent_Medium_value_payments",191.09,338.764217055305,10,4,0,"No",942.740782944695,5,4,118248.6,0,1,3.69,45,10115.05,34.3448710167511,"Standard",206,13
"High_spent_Medium_value_payments",191.09,545.899734144864,7,4,0,"No",755.605265855136,5,4,118248.6,0,1,3.69,45,10115.05,32.6820616720097,"Good",207,13
"High_spent_Medium_value_payments",191.09,509.429202420702,7,4,0,"No",1142.14793605334,5,4,118248.6,0,1,3.69,45,10115.05,44.2464205278666,"Good",208,13
"High_spent_Medium_value_payments",191.09,670.577906087722,10,4,0,"NM",600.927093912278,5,8,118248.6,0,1,3.69,45,10115.05,29.3243528439537,"Standard",209,13
"High_spent_Medium_value_payments",191.09,324.625570549122,10,4,0,"No",936.879429450878,5,8,118248.6,0,1,3.69,45,10115.05,43.9618393933578,"Good",210,13
"High_spent_Medium_value_payments",191.09,509.429202420702,10,4,0,"No",782.075797579299,5,8,118248.6,0,1,3.69,45,10115.05,33.2238096246872,"Good",211,13
"High_spent_Medium_value_payments",191.09,614.465113533302,13,4,0,"NM",687.039886466698,5,8,118248.6,0,1,3.69,45,10115.05,29.427164843544,"Good",212,18
"High_spent_Medium_value_payments",1037.45,80.0126463836125,10,5,220.213726703948,"Yes",469.524460245773,5,7,60162.1,7,7,14.79,26,5197.50833333333,36.3592455152406,"Standard",158,18
"High_spent_Medium_value_payments",1037.45,153.447540194204,10,5,220.213726703948,"Yes",396.089566435181,5,7,60162.1,7,7,14.79,26,5197.50833333333,33.1839422706735,"Standard",159,18
"High_spent_Medium_value_payments",1037.45,184.553148537141,10,5,220.213726703948,"Yes",364.983958092244,5,7,60162.1,7,7,14.79,26,5197.50833333333,30.9143885191095,"Standard",160,18
"High_spent_Medium_value_payments",1037.45,356.385824695022,12,5,220.213726703948,"Yes",213.151281934363,5,9,60162.1,7,7,14.79,26,5197.50833333333,27.6412102993103,"Standard",161,18
"High_spent_Medium_value_payments",1037.45,96.8446731016312,10,5,220.213726703948,"Yes",452.692433527754,5,9,60162.1,7,7,14.79,26,5197.50833333333,32.1668607332221,"Standard",162,17
"High_spent_Medium_value_payments",1037.45,450.56017807703,11,5,220.213726703948,"Yes",118.976928552355,5,9,60162.1,7,7,14.79,26,5197.50833333333,28.7329173499542,"Standard",162,18
"High_spent_Medium_value_payments",1037.45,184.553148537141,13,5,220.213726703948,"Yes",451.813896314355,5,9,60162.1,7,7,14.79,26,5197.50833333333,25.5255935358739,"Standard",164,18
"High_spent_Medium_value_payments",1037.45,231.766467423753,10,5,220.213726703948,"Yes",347.770639205632,5,9,60162.1,7,7,14.79,26,5197.50833333333,32.078618877289,"Standard",165,18
"High_spent_Large_value_payments",2497.34,124.632288248177,9,32,222.619056121521,"NM",548.025655630302,8,6,75273.24,5,6,12.8,18,6552.77,33.5948250655259,"Standard",62,50
"High_spent_Large_value_payments",2497.34,482.088284186917,9,32,222.619056121521,"Yes",220.569659691562,8,6,75273.24,5,6,12.8,18,6552.77,24.8296719134678,"Poor",63,48
"High_spent_Large_value_payments",2497.34,162.188864534586,10,32,222.619056121521,"Yes",510.469079343893,8,6,75273.24,5,6,12.8,18,6552.77,39.1509823107296,"Standard",64,50
"High_spent_Large_value_payments",2497.34,170.315159163768,10,32,222.619056121521,"Yes",512.342784714711,8,6,75273.24,5,6,12.8,18,6552.77,38.0521344183872,"Poor",65,50
"High_spent_Large_value_payments",2497.34,141.187910190323,9,32,222.619056121521,"NM",541.470033688156,8,8,75273.24,5,6,12.8,18,6552.77,35.2746401544051,"Standard",66,50
"High_spent_Large_value_payments",2497.34,76.6873108918622,9,32,222.619056121521,"Yes",595.970632986617,8,8,75273.24,5,6,12.8,18,6552.77,37.9087033207039,"Poor",67,50
"High_spent_Large_value_payments",2497.34,73.1795426964801,10,32,222.619056121521,"Yes",609.478401181999,8,8,75273.24,5,6,12.8,18,6552.77,33.0439632580538,"Poor",68,50
"High_spent_Large_value_payments",2497.34,369.491720240922,11,32,222.619056121521,"Yes",343.166223637557,8,8,75273.24,5,6,12.8,18,6552.77,39.1244177839483,"Standard",69,50
"High_spent_Medium_value_payments",4795.13,479.585774749844,20,28,169.481984316221,"Yes",70.472990933936,8,8,54820.89,6,7,18.42,18,4295.4075,35.8024891360965,"Standard",35,36
"High_spent_Medium_value_payments",4795.13,229.872122306226,15,28,169.481984316221,"Yes",320.186643377553,8,8,54820.89,6,7,18.42,18,4295.4075,32.5913137795993,"Standard",36,41
"High_spent_Medium_value_payments",4795.13,92.2223967795572,17,28,169.481984316221,"Yes",417.836368904222,8,8,54820.89,6,7,18.42,18,4295.4075,25.9237590528808,"Standard",37,41
"High_spent_Medium_value_payments",4795.13,87.2666731541258,15,28,169.481984316221,"Yes",412.792092529654,8,8,54820.89,6,7,18.42,18,4295.4075,34.7925661690893,"Standard",38,41
"High_spent_Medium_value_payments",4795.13,359.554162803991,17,28,169.481984316221,"Yes",190.504602879788,8,11,54820.89,6,7,18.42,18,4295.4075,28.6243587524697,"Standard",39,43
"High_spent_Medium_value_payments",4795.13,177.13166897102,17,28,169.481984316221,"Yes",260.370081590127,8,11,54820.89,6,7,18.42,18,4295.4075,35.9538475931934,"Standard",40,41
"High_spent_Medium_value_payments",4795.13,177.13166897102,17,28,169.481984316221,"NM",332.92709671276,8,11,54820.89,6,7,18.42,18,4295.4075,35.9596933387296,"Standard",41,41
"High_spent_Medium_value_payments",4795.13,118.878075855201,17,28,169.481984316221,"Yes",391.180689828578,8,11,54820.89,6,7,18.42,18,4295.4075,28.2018565468704,"Standard",42,41
"Low_spent_Small_value_payments",2425.38,121.379830464521,23,15,116.103416914617,"Yes",484.972252620862,8,11,58674.66,4,5,1.29,42,4824.555,37.3408919998409,"Poor",157,57
"Low_spent_Small_value_payments",2425.38,262.733295835978,23,15,116.103416914617,"Yes",393.618787249405,8,11,58674.66,4,5,1.29,42,4824.555,25.1674249658393,"Poor",158,57
"Low_spent_Small_value_payments",2425.38,182.546490610231,23,15,116.103416914617,"Yes",463.805592475152,8,11,58674.66,4,5,1.29,42,4824.555,36.4907283314704,"Poor",159,59
"Low_spent_Small_value_payments",2425.38,69.2282327481686,23,15,116.103416914617,"Yes",537.123850337215,8,11,58674.66,4,5,1.29,42,4824.555,24.8207738193401,"Standard",160,57
"Low_spent_Small_value_payments",2425.38,113.395901512411,23,15,116.103416914617,"Yes",492.956181572972,8,11,58674.66,4,5,1.29,42,4824.555,34.1422172402385,"Standard",161,57
"Low_spent_Small_value_payments",2425.38,628.709152122569,25,15,116.103416914617,"Yes",27.642930962814,8,11,58674.66,4,5,1.29,42,4824.555,34.9908132673194,"Standard",162,57
"Low_spent_Small_value_payments",2425.38,250.482839909112,25,15,116.103416914617,"Yes",395.869243176271,8,11,58674.66,4,5,1.29,42,4824.555,37.0410184712657,"Poor",163,62
"Low_spent_Small_value_payments",2425.38,334.269164511728,23,15,116.103416914617,"NM",322.082918573656,8,11,58674.66,4,5,1.29,42,4824.555,33.8085837304477,"Poor",164,55
"High_spent_Medium_value_payments",580.31,138.774308827344,20,5,64.848038205018,"No",407.293628173523,5,4,30390.44,4,6,8.36,30,2721.53666666667,26.9759609469176,"Standard",291,19
"High_spent_Medium_value_payments",580.31,149.613439691345,23,5,64.848038205018,"No",327.692188770304,5,4,30390.44,4,6,8.36,30,2721.53666666667,33.5556740366811,"Standard",292,19
"High_spent_Medium_value_payments",580.31,138.774308827344,18,5,64.848038205018,"No",327.443639153759,5,4,30390.44,4,6,8.36,30,2721.53666666667,35.8324130017999,"Standard",293,19
"High_spent_Medium_value_payments",580.31,60.9145966542854,17,5,64.848038205018,"No",396.391031807363,5,4,30390.44,4,6,8.36,30,2721.53666666667,34.5335734462348,"Standard",294,19
"High_spent_Medium_value_payments",580.31,169.876374310785,18,5,64.848038205018,"No",307.429254150864,5,4,30390.44,4,6,8.36,30,2721.53666666667,38.0015651872014,"Standard",295,15
"High_spent_Medium_value_payments",580.31,225.919788067928,20,5,64.848038205018,"No",271.385840393721,5,4,30390.44,4,6,8.36,30,2721.53666666667,31.0750407104917,"Standard",296,16
"High_spent_Medium_value_payments",580.31,68.7861089668582,21,5,64.848038205018,"No",378.51951949479,5,4,30390.44,4,6,8.36,30,2721.53666666667,26.5428967506651,"Standard",297,19
"High_spent_Medium_value_payments",580.31,127.935177963344,20,5,64.848038205018,"No",369.370450498305,5,4,30390.44,4,6,8.36,30,2721.53666666667,22.9605276694609,"Standard",297,19
"High_spent_Medium_value_payments",2497.48,39.8302293938577,20,24,148.913273415009,"Yes",401.985997191133,8,9,45207.54,6,8,9.78,42,3507.295,26.6317197420342,"Poor",196,21
"High_spent_Medium_value_payments",2497.48,375.733066156245,22,24,148.913273415009,"Yes",116.083160428746,8,9,45207.54,6,8,9.78,42,3507.295,33.8885642588173,"Poor",197,24
"High_spent_Medium_value_payments",2497.48,131.096168011302,21,24,148.913273415009,"Yes",407.13419309229,8,9,45207.54,6,8,9.78,42,3507.295,24.3017705157636,"Poor",198,26
"High_spent_Medium_value_payments",2497.48,131.096168011302,20,24,148.913273415009,"Yes",320.720058573689,8,9,45207.54,6,8,9.78,42,3507.295,29.5753448075982,"Poor",199,21
"High_spent_Medium_value_payments",2497.48,119.087098387391,20,24,148.913273415009,"Yes",362.7291281976,8,9,45207.54,6,8,9.78,42,3507.295,28.9430391542205,"Poor",200,25
"High_spent_Medium_value_payments",2497.48,55.5636793485283,23,24,148.913273415009,"Yes",396.252547236463,8,9,45207.54,6,8,9.78,42,3507.295,22.5052010533922,"Poor",201,24
"High_spent_Medium_value_payments",2497.48,154.862758535165,20,24,148.913273415009,"Yes",306.953468049826,8,9,45207.54,6,8,9.78,42,3507.295,28.6933687891794,"Poor",202,22
"High_spent_Medium_value_payments",2497.48,331.925729202316,20,24,148.913273415009,"Yes",159.890497382675,8,13,45207.54,6,8,9.78,42,3507.295,25.0943032202268,"Poor",203,24
"High_spent_Large_value_payments",1045.11,573.411590477426,7,7,136.98855661879,"No",730.555852903784,0,1,144546.72,2,3,6.08,18,11809.56,40.8406872113088,"Standard",275,15
"High_spent_Large_value_payments",1045.11,320.846174182417,7,7,136.98855661879,"No",1026.9192105163,0,1,144546.72,2,3,6.08,18,11809.56,36.3387357768456,"Standard",276,15
"High_spent_Large_value_payments",1045.11,103.901209339921,8,7,136.98855661879,"No",1180.06623404129,0,1,144546.72,2,3,6.08,18,11809.56,43.6110938969948,"Standard",276,15
"High_spent_Large_value_payments",1045.11,205.474868058599,8,7,136.98855661879,"No",1078.49257532261,0,1,144546.72,2,3,6.08,18,11809.56,31.3376796790214,"Standard",278,15
"High_spent_Large_value_payments",1045.11,320.846174182417,7,7,136.98855661879,"No",14.1187266304316,0,1,144546.72,2,3,6.08,18,11809.56,39.2038249537674,"Good",279,14
"High_spent_Large_value_payments",1045.11,415.183412523035,7,7,136.98855661879,"No",878.784030858175,0,1,144546.72,2,3,6.08,18,11809.56,37.1640425136091,"Good",280,15
"High_spent_Large_value_payments",1045.11,893.363157510671,5,7,136.98855661879,"No",430.604285870539,0,1,144546.72,2,3,6.08,18,11809.56,25.5181389379974,"Good",281,14
"High_spent_Large_value_payments",1045.11,226.508935841799,7,7,136.98855661879,"No",1057.45850753941,0,1,144546.72,2,3,6.08,18,11809.56,45.2169102409908,"Good",282,13
"Low_spent_Small_value_payments",523.56,145.108374885078,9,14,96.7212802125692,"Yes",313.356594902353,5,5,30346.35,7,4,18.8,39,2651.8625,28.2123565592392,"Standard",100,27
"Low_spent_Small_value_payments",523.56,332.48616156083,9,14,96.7212802125692,"Yes",125.978808226601,5,5,30346.35,7,4,18.8,39,2651.8625,30.2801846592814,"Standard",101,29
"Low_spent_Small_value_payments",523.56,106.299226750294,9,14,96.7212802125692,"Yes",342.165743037136,5,5,30346.35,7,4,18.8,39,2651.8625,38.9496288799623,"Standard",102,29
"Low_spent_Small_value_payments",523.56,98.6213585136572,9,14,96.7212802125692,"NM",319.843611273774,5,5,30346.35,7,4,18.8,39,2651.8625,30.5081157379452,"Standard",103,24
"Low_spent_Small_value_payments",523.56,106.44857495286,9,14,96.7212802125692,"Yes",322.016394834571,5,5,30346.35,7,4,18.8,39,2651.8625,32.9097543813804,"Standard",104,29
"Low_spent_Small_value_payments",523.56,151.609600074411,6,14,96.7212802125692,"Yes",306.85536971302,5,5,30346.35,7,4,18.8,39,2651.8625,28.7867891467039,"Standard",104,27
"Low_spent_Small_value_payments",523.56,99.6284737953406,9,14,96.7212802125692,"Yes",348.83649599209,5,5,30346.35,7,4,18.8,39,2651.8625,40.3906335517952,"Standard",106,26
"Low_spent_Small_value_payments",523.56,29.0451931827201,6,14,96.7212802125692,"Yes",389.419776604711,5,5,30346.35,7,4,18.8,39,2651.8625,26.3134775597963,"Standard",107,29
"Low_spent_Small_value_payments",327.88,52.0964206121428,8,9,24.8214249786604,"No",351.561029409197,2,1,18681.465,2,3,3.9,47,1584.78875,27.5313429228861,"Standard",369,6
"Low_spent_Small_value_payments",327.88,140.654755829334,5,9,24.8214249786604,"NM",283.002694192005,2,1,18681.465,2,3,3.9,47,1584.78875,38.9012497075057,"Good",370,6
"Low_spent_Small_value_payments",327.88,55.3316220125265,8,9,24.8214249786604,"No",338.325828008813,2,3,18681.465,2,3,3.9,47,1584.78875,27.3777591942778,"Good",371,6
